0.0,0.7853981633974483
0.01001001001001001,0.8095448547421239
0.02002002002002002,0.8198276566872938
0.03003003003003003,0.8174202650117163
0.04004004004004004,0.8035658487355295
0.050050050050050046,0.779552674684634
0.06006006006006006,0.746691409698247
0.07007007007007007,0.7062942649025734
0.08008008008008008,0.6596561044989682
0.09009009009009009,0.6080376017895185
0.10010010010010009,0.5526504880398473
0.11011011011011011,0.49464490554054674
0.12012012012012012,0.4350988450892845
0.13013013013013014,0.3750096202248917
0.14014014014014015,0.31528730599161053
0.15015015015015015,0.25675004882895414
0.16016016016016016,0.2001211363518482
0.17017017017017017,0.14602770124232003
0.18018018018018017,0.09500092211254184
0.19019019019019018,0.04747757587880209
0.20020020020020018,0.00380279073602266
0.21021021021021022,-0.03576615395265681
0.22022022022022023,-0.07105513485225952
0.23023023023023023,-0.10196775102492407
0.24024024024024024,-0.1284792976536047
0.2502502502502503,-0.1506302896534268
0.2602602602602603,-0.16851967055646735
0.2702702702702703,-0.18229783365548355
0.2802802802802803,-0.19215957297811379
0.2902902902902903,-0.1983370714663198
0.3003003003003003,-0.20109302297663215
0.3103103103103103,-0.20071397360225215
0.3203203203203203,-0.19750395654095587
0.3303303303303303,-0.19177848346956416
0.34034034034034033,-0.18385894429604838
0.35035035035035034,-0.17406745638605092
0.36036036036036034,-0.16272219402554114
0.37037037037037035,-0.15013321909128846
0.38038038038038036,-0.13659882474380236
0.39039039039039036,-0.12240239550377185
0.40040040040040037,-0.10780977937670969
0.41041041041041043,-0.09306716078912639
0.42042042042042044,-0.07839941701614397
0.43043043043043044,-0.06400893552386767
0.44044044044044045,-0.05007486521644908
0.45045045045045046,-0.0367527709525258
0.46046046046046046,-0.024174657853362286
0.47047047047047047,-0.012449329831659877
0.4804804804804805,-0.001663045384083496
0.4904904904904905,0.008119567035377983
0.5005005005005005,0.0168543718626318
0.5105105105105106,0.024516404860013573
0.5205205205205206,0.03109840358550709
0.5305305305305306,0.03660922498035281
0.5405405405405406,0.041072183431134224
0.5505505505505506,0.04452334062113759
0.5605605605605606,0.04700977619161979
0.5705705705705706,0.04858786574341125
0.5805805805805806,0.049321590077339966
0.5905905905905906,0.04928089684931423
0.6006006006006006,0.04854013305014097
0.6106106106106106,0.04717656395483454
0.6206206206206206,0.045268991460816005
0.6306306306306306,0.04289648208406069
0.6406406406406406,0.04013721233771457
0.6506506506506506,0.03706743680516913
0.6606606606606606,0.03376058196098705
